,Game_ID,Home_Team,Away_Team,GAMES_LEFT,Team_ID,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Home,FGMiss,Tot_Prev_Points,Tot_Prev_Ast,Tot_OREB,Tot_TOV,Tot_FGMiss,Tot_FGMade,Tot_Opp_Prev_Points,Tot_Opp_OREB,Tot_Opp_FGMiss,Tot_Opp_TOV,Tot_Prev_Poss,Tot_Opp_Prev_Poss,ORTG,OREBRTG,TOVRTG,ASTRTG,DRTG,DTOVRTG,DREBRTG,Home_ORTG,Away_ORTG,Home_DRTG,Away_DRTG,Home_OREBRTG,Away_OREBRTG,Home_DREBRTG,Away_DREBRTG,Home_TOVRTG,Away_TOVRTG,Home_DTOVRTG,Away_DTOVRTG,Home_ASTRTG,Away_ASTRTG,Home_Win,Spread,Back_To_Back,Home_Team_B2B,Away_Team_B2B,Home_DASTRTG,Away_DASTRTG,Season
17672,0022101014,BOS,DAL,27,3221225480,83.0,54.0,1.212,480,66,162,0.821,24,74,0.648,31,38,1.6320000000000001,15,72,87,36,15,8,28,28,187,1,96,14616,3199,1371,1682,6359,5337,14023,1352,6512,1758,13135,13139,222.54326720135077,43.07940201866688,25.586907815696335,119.8684047493082,213.49864569199883,26.7670210100855,41.48690142704082,111.45631067961166,111.08695652173913,105.64516129032258,107.85348440167624,22.817337461300312,20.26206455736657,21.11892208553017,20.367979341510654,13.412994772218074,12.173913043478262,13.201911589008365,13.565109421077137,60.24273630011033,59.62566844919787,0,-3,0,0,0,56.58555426805717,60.06144393241167,21
17673,0022101015,ORL,PHI,29,3221225508,59.0,76.0,0.882,530,76,183,0.831,32,80,0.7969999999999999,46,57,1.565,18,77,95,49,14,10,19,44,230,1,107,14120,3088,1167,1711,6343,5133,14506,1384,6355,1680,13106,13121,215.76553618263677,36.82736324815765,26.038319923330768,120.29808365035638,221.03477287313774,25.61108717593696,43.56967854489564,104.0288192912807,111.73671689135607,111.55542487503676,109.47934799810098,18.17643576080521,18.650927487352444,21.563836285888822,22.005842259006815,13.968534039111896,12.069785884218874,12.760952660982063,12.850134514954897,61.22685185185185,59.07123179850453,0,-2,0,0,0,60.3896103896104,58.89019148104728,21
17674,0022101016,ATL,IND,28,3221225491,56.0,80.0,0.8260000000000001,480,92,173,1.065,32,73,0.876,43,50,1.725,24,55,79,50,16,7,26,42,259,1,81,15066,3312,1422,1684,6405,5554,15154,1360,6336,1607,13363,13363,225.5338252220182,44.36475379850255,25.17804181094148,119.2581495130697,226.80697332634344,24.046848045739072,42.92929292929293,114.56722752766409,110.96659769435414,113.46969696969697,113.33727635664646,21.34185303514377,23.022900763358777,21.054292929292927,21.875,11.56586327118387,13.612178539757611,11.833333333333334,12.213514712405738,59.000362187613185,60.257787325456505,1,3,1,0,1,61.53846153846154,57.455830388692576,21
17675,0022101017,NOP,HOU,28,3221225485,45.0,91.0,0.6619999999999999,480,87,170,1.022,22,63,0.7,39,59,1.306,23,61,84,54,20,7,34,46,235,1,83,14523,3228,1419,1965,6382,5275,15274,1369,6190,1778,13384,13415,217.06153149407947,44.442627512068604,29.333272043336137,122.36028639678526,227.64414322961616,26.51082369808417,44.219422057042635,109.78426010331206,107.27727139076741,111.54020899591094,116.10393423370522,24.120759414877064,20.32186809719154,20.746753246753247,23.47266881028939,13.749620176238226,15.583651867097911,13.3575647432985,13.15325895478567,62.918390372320424,59.44189602446484,1,25,0,0,0,60.171705860395676,58.91686788547775,21
17676,0022101018,OKC,MEM,28,3221225523,67.0,69.0,0.98,480,89,199,0.8939999999999999,24,70,0.696,41,48,1.721,34,67,101,55,15,13,24,41,243,1,110,14522,3152,1640,1712,6861,5430,14705,1414,6541,1837,13451,13429,215.71560559830755,47.749275983031495,25.468455988259404,115.98006654043398,219.0261868063332,27.337328939985362,43.243089104349124,102.3491967262807,113.36640887202685,110.16820730413698,108.8579795021962,20.029368575624083,27.71990740740741,22.37934214571165,20.86374695863747,13.07972112761443,12.388734860644973,13.047431429004394,14.289897510980968,57.262905162064826,58.717161378369155,0,-7,0,0,0,63.07806141324455,62.84454244762955,21
17677,0022101019,PHX,LAL,29,3221225503,83.0,52.0,1.227,480,94,183,1.013,28,73,0.764,35,45,1.599,21,67,88,60,16,7,28,38,251,1,89,14945,3397,1282,1763,6244,5620,14569,1437,6535,1848,13445,13450,222.3181009007135,41.065736388583574,26.223785430812345,120.75131193679994,216.63105843994575,27.480113875568968,44.011655961733965,113.3879374534624,108.9301634472511,105.76407506702412,110.86698337292162,20.861459337833494,20.20427705075008,21.14114114114114,22.870514820592824,12.40506329113924,13.818722139673106,13.911230265117663,13.568883610451307,63.00277392510403,57.748538011695906,1,29,0,0,0,57.03393061380099,61.61103047895501,21
17678,0022101020,CLE,LAC,25,3221225485,75.0,64.0,1.081,530,84,184,0.9159999999999999,27,66,0.833,36,49,1.484,24,68,92,57,12,12,21,43,231,1,100,14738,3346,1337,1862,6413,5460,14609,1558,6786,1810,13540,13527,217.74549829803402,41.847511045511894,27.521373582033416,122.64248723440494,215.96481492256413,26.76243215256447,45.861089546133755,109.87579521357165,107.86970308446237,107.32373009855951,108.64108482400461,22.76422764227642,19.08328340323547,22.05971968312005,23.8013698630137,14.116934262344744,13.404439319688672,13.4040940106141,13.358338141950373,63.41918626353117,59.22330097087378,1,9,1,0,1,60.12061816811157,59.28016937191249,21
17679,0022101021,ATL,POR,29,3221225494,60.0,75.0,0.888,480,84,197,0.867,22,72,0.667,45,53,1.652,28,77,105,53,17,15,24,40,235,1,113,14762,3144,1346,1648,6364,5348,15103,1288,6195,1656,13232,13222,223.04461958089905,42.302365014348744,24.931874368612608,117.55499091704033,228.46668363328246,25.066488240297623,41.547800247640694,114.79546133174081,108.24915824915824,113.70353784146887,114.7631457918136,21.369949494949495,20.93241551939925,21.239489255683587,20.308310991957104,11.555688265153776,13.376186103458831,11.882370503060159,13.184117737237466,58.99536872105451,58.559622195985824,1,9,1,1,0,61.35163674762407,64.33073785687802,21
17680,0022101022,PHI,DEN,28,3221225498,82.0,54.0,1.206,480,80,166,0.966,25,66,0.758,39,52,1.463,17,73,90,54,16,9,27,41,224,1,86,14716,3381,1179,1706,6095,5370,14410,1351,6296,1674,13119,13131,224.3266443263118,38.67560441349617,25.962984244166698,125.61928400254317,219.46898103336582,25.499568674277782,42.92099138059349,111.73349976595412,112.59314456035767,109.46450809464507,110.00447293872074,18.630046326935805,20.045558086560362,21.909932928776747,21.011058451816748,11.998751755344047,13.964232488822653,12.811332503113327,12.688236171164455,59.08385093167702,66.53543307086615,0,-4,1,1,0,59.03846153846154,60.84905660377359,21
17681,0022101023,OKC,CHA,27,3221225526,54.0,83.0,0.7869999999999999,480,91,181,1.0050000000000001,36,79,0.9349999999999999,32,40,1.604,21,65,86,64,16,10,24,36,250,1,90,14663,3313,1444,1752,6837,5419,15210,1521,6602,1871,13649,13657,214.68348071128025,42.266192961243156,25.67968761746026,121.82439768839245,222.70571436343772,27.37577939969136,46.07847518919954,102.55223880597015,112.13124190531012,110.35666318459931,112.34905117883842,20.109794856977754,22.156398104265403,22.61868763229513,23.459787556904402,13.044776119402984,12.634911498057274,13.042829428443516,14.332949971247844,57.322834645669296,64.50156304272316,0,-18,1,1,0,63.06797528171574,62.6489138051857,21
17682,0022101024,SAS,MIN,25,3221225509,66.0,73.0,0.948,480,104,187,1.1139999999999999,30,68,0.886,50,58,1.721,16,60,76,61,13,14,30,44,288,1,83,15555,3662,1545,1796,6820,5808,15381,1537,6589,1971,13901,13923,223.7817463871237,45.302795361593795,25.82651287687853,126.05451480415047,220.96048486497392,28.289823524575574,46.65348200399502,111.06432408886306,112.71742229826063,111.36890951276102,109.59157535221289,22.386733787385253,22.916061574208538,23.3303112722877,23.323170731707318,12.182372586031654,13.64414029084688,12.920533642691415,15.36928988188416,64.23505572441742,61.81945907973305,0,-10,0,0,0,55.83476764199655,65.46125461254613,21
17683,0022101025,GSW,WAS,28,3221225508,76.0,60.0,1.114,480,87,166,1.048,28,71,0.785,36,45,1.601,11,68,79,54,14,5,25,39,238,1,79,14720,3483,1271,1819,6157,5429,14471,1360,6478,1699,13244,13246,222.24835957586856,41.268885300233265,27.4397415737281,128.18428195319677,218.6234560309369,25.604256299964817,42.04124782023423,112.17597392978817,110.07238564608039,105.79860596173809,112.82485006919882,21.136653895274584,20.132231404958677,19.86115303350438,22.180094786729857,14.471930084431936,12.967811489296166,14.14800533886994,11.456250961094879,67.30491329479769,60.8793686583991,1,14,0,0,0,60.17113963438351,56.741780568895464,21
17684,0022101026,SAC,CHI,26,3221225499,66.0,72.0,0.96,480,75,170,0.885,20,59,0.694,45,48,1.8780000000000001,16,69,85,47,15,8,28,41,215,1,95,15129,3239,1264,1750,6326,5628,15383,1353,6387,1689,13590,13587,222.71955989736898,39.88684109476702,25.732330008330706,115.1041098381524,226.3687392813453,24.866817158692346,42.33100733345155,109.65974625144175,113.05981364592725,114.71562275017999,111.65311653116532,20.73649260488983,19.150348489877196,22.229064039408865,20.10194329404269,13.393886966551328,12.33844304177938,12.32541396688265,12.541403191809696,57.799145299145295,57.304964539007095,1,9,0,0,0,57.576769025367156,60.537790697674424,21
17685,0022101027,UTA,MIL,27,3221225511,85.0,52.0,1.241,480,77,179,0.863,29,79,0.741,45,53,1.6949999999999998,19,68,87,42,17,7,25,42,228,1,102,15417,3118,1410,1760,6295,5538,14727,1368,6673,1613,13417,13404,229.86196667807053,44.84665320723317,26.255180917816887,112.573966040847,219.73432007313193,24.04653062622686,41.000639457989735,116.11872146118722,113.74324521688331,109.72116410178272,110.01315597134922,23.150279513317987,21.69637369391518,20.47791893526921,20.522720522720522,13.607305936073057,12.64787498174383,11.51912235258266,12.527408273644202,55.278592375366564,57.29537366548043,0,-6,0,0,0,56.65930831493745,62.283861671469744,21
17686,0022101028,LAL,TOR,28,3221225508,67.0,69.0,0.9850000000000001,480,73,183,0.797,23,79,0.5800000000000001,48,65,1.4809999999999999,28,79,107,44,15,16,25,47,217,1,110,14733,3071,1530,1745,6579,5476,14804,1442,6284,1947,13377,13373,220.32985892517806,46.307225746545875,26.051951299095577,112.11731644423952,221.37595318948254,29.167995381822493,45.89119551675512,108.8807607900512,111.44909813512686,111.24433396695423,110.13161922252831,20.13845185651353,26.168773890032345,22.99168975069252,22.899505766062603,13.884418434528165,12.167532864567411,13.496125164497732,15.671870217324763,57.86435786435786,54.252958579881664,0,-11,1,1,0,61.62046908315565,64.27480916030535,21
17687,0022101029,IND,MEM,24,3221225517,71.0,69.0,1.0150000000000001,480,95,203,0.9319999999999999,21,70,0.575,26,39,1.337,34,66,100,61,15,14,29,37,237,1,108,15530,3457,1747,1798,6828,5818,15349,1402,6550,1824,13820,13796,224.731959642756,51.03986028036661,26.028338455045784,118.86969500368969,222.53654212684796,26.432371004644516,42.829458521253514,111.23088128186454,113.50107836089146,113.57808857808858,108.95845354875937,23.176612417118747,27.863247863247864,21.896444167186523,20.933014354066987,13.634377276037874,12.393961179007908,12.194055944055943,14.238315060588574,60.09158154279676,58.778113460892925,0,-33,0,0,0,57.47566063977747,62.816799420709636,21
17688,0022101030,ORL,BKN,25,3221225504,54.0,85.0,0.779,480,89,183,0.981,31,68,0.959,49,61,1.6019999999999999,18,67,85,60,11,8,24,48,258,1,94,14760,3312,1316,1846,6624,5458,15301,1469,6680,1725,13675,13682,215.94601708261246,39.85933408592713,26.989745204336714,121.40767454601064,223.67146221600845,25.214138006374007,43.97937021128286,104.09788589632203,111.84813118629044,111.55516941789747,112.11629279811098,18.144690781796964,21.714643304130163,21.4950465325728,22.484323678710062,13.915435852881552,13.074309351455163,12.68462206776716,12.529515938606847,61.336878085833646,60.07079646017699,0,-42,0,0,0,60.384752404702525,58.88928957807429,21
17689,0022101031,MIA,DET,25,3221225513,64.0,75.0,0.918,480,66,152,0.8660000000000001,22,67,0.6579999999999999,49,61,1.533,13,70,83,43,7,6,23,51,203,1,86,14594,3331,1474,1884,6629,5294,14879,1365,6309,1954,13485,13483,216.45536956473535,44.49608472248316,27.94264145405196,125.70742372052305,220.69859754436044,28.98605764796256,43.3282777643043,112.09916864608076,104.35620091865461,107.4728866438865,113.22571090047393,22.530766803408014,21.965317919075144,20.44609665427509,22.88218111002921,14.222090261282661,13.720551192769298,14.94577328777299,14.040284360189572,65.02932551319648,60.67809820732658,1,7,0,0,0,62.17374366965329,61.990623873061665,21
17690,0022101032,NOP,PHX,26,3221225496,83.0,55.0,1.203,480,92,176,1.044,30,68,0.882,32,39,1.708,19,60,79,64,16,6,25,41,246,1,84,15110,3556,1452,1757,6413,5649,14682,1359,6493,1859,13503,13525,223.7657632475784,45.23157430837077,26.037022418329062,125.89533593320135,217.15609098575334,27.485945547753076,41.849219585204196,110.037397157816,113.7283660897624,111.39278258276171,105.76330840299164,24.21731123388582,21.014263074484944,20.782552918537526,21.066666666666666,13.687359760658191,12.349662657670871,13.510289293170294,13.975656254582782,62.91097155522719,62.98436437797417,0,-16,0,0,0,60.191317144959534,57.1643474990598,21
17691,0022101033,CHA,ATL,25,3221225503,69.0,70.0,0.993,480,83,180,0.9239999999999999,24,72,0.665,32,37,1.755,23,63,86,58,14,10,21,41,222,1,97,15737,3574,1450,1662,6655,5775,15661,1479,6598,1831,13851,13859,227.27351051105842,43.55780234861217,23.97879543473413,123.69916276552252,226.0263671138543,26.379904929397014,44.80213831501548,112.47339293316305,114.80011757789536,112.41672572643515,113.60964138741916,22.118197776477473,21.439604572134694,23.511815734370327,21.29032258064516,12.54434511139492,11.434450323339213,14.386959603118354,11.992945326278658,64.54918032786885,59.14998243765367,1,10,0,0,0,62.81077348066299,61.28249566724436,21
17692,0022101034,CLE,PHI,27,3221225494,81.0,56.0,1.1829999999999998,480,80,159,1.0070000000000001,21,60,0.696,51,60,1.701,15,63,78,49,15,6,20,42,232,1,79,14645,3274,1286,1725,6190,5332,14335,1428,6506,1731,13210,13217,221.75014453716688,41.51758122442162,26.086660764202172,122.7192933069093,216.9447558294339,26.186791328147137,43.89228018318379,110.0432771228175,111.70686741434936,107.41072762587778,109.5340282035561,22.82051282051282,18.697068403908794,22.055738687443814,21.83654149573998,14.072526488583796,12.014134275618375,13.357238906320035,12.8295524218271,63.49264705882353,59.22664624808576,0,-4,0,0,0,60.23738872403561,59.152798789712556,21
17693,0022101035,WAS,DEN,26,3221225507,71.0,67.0,1.026,480,87,177,0.982,20,60,0.622,42,52,1.662,21,68,89,56,14,11,19,43,236,1,90,14928,3536,1236,1805,6176,5541,14951,1384,6417,1622,13403,13411,222.71542616395755,40.026197626377595,26.91788981906454,127.49501571740427,223.01167555008263,24.170708405152105,43.13690519903342,110.10162293341423,112.61380323054331,113.00726832222895,110.00440722785368,20.0326264274062,19.99357119897139,22.09737827715356,21.039526921879865,12.95313210981344,13.964757709251103,11.477892186553603,12.692816218598502,60.96929337772845,66.52572233967582,0,-18,0,0,0,56.758720930232556,60.95988538681948,21
17694,0022101036,BKN,DAL,25,3221225493,79.0,60.0,1.137,480,86,174,0.989,21,60,0.699,31,34,1.8,28,54,82,49,7,4,21,38,224,1,88,14970,3313,1339,1698,6401,5529,14746,1406,6561,1746,13406,13419,223.29787757412595,41.82225229368099,25.311899036172868,119.81855352943506,219.6686916231247,26.049218325195763,42.779400794235755,112.3381347301033,110.95974284402266,111.95873292647487,107.70995869664984,21.696069328381306,20.126182965299684,22.417840375586852,20.361560418648907,13.051069402007856,12.26082963416501,12.510897994768962,13.538320330426801,60.18068102849201,59.63787250094305,0,-2,1,1,0,59.0245639017444,59.91657186196435,21
17695,0022101037,NYK,POR,27,3221225509,55.0,82.0,0.802,480,80,171,0.94,27,72,0.745,39,53,1.321,19,69,88,57,10,11,21,45,226,1,91,14390,2974,1460,1762,6554,5149,14886,1273,6324,1665,13255,13227,217.1267379941145,44.524166089243536,26.58559321061486,115.51125990881029,225.0745950753921,25.17368250347717,40.27775677691668,108.88754534461911,108.2391926494954,110.30615337981206,114.76844169558002,23.53651176825588,20.98765432098765,19.871598899419137,20.406157877497545,13.119709794437725,13.465883416177135,12.140042437102153,13.033640066375018,56.98127925117005,58.52998065764024,1,30,0,0,0,63.06753147653568,64.41359152356596,21
17696,0022101038,HOU,PHX,25,3221225501,73.0,66.0,1.046,480,95,180,1.052,29,72,0.804,22,32,1.401,22,60,82,58,14,7,22,31,241,1,85,15287,3467,1322,1934,6403,5646,15366,1468,6573,1876,13821,13834,221.2086718495118,41.2941242814822,27.9891102456749,122.59539446966133,222.15132505804957,27.121319238200698,44.76359424654969,107.1976828385228,114.01098901098901,116.25451916124368,105.8968058968059,20.361708762082944,20.93241551939925,23.58161648177496,21.18197776477472,15.698769007965243,12.29034123770966,13.101952277657267,14.019366960543431,59.472693032015066,63.12270143764627,0,-17,1,0,1,58.975229046487954,57.327905255366396,21
17697,0022101039,MIN,LAL,24,3221225497,70.0,70.0,0.9969999999999999,480,79,183,0.863,27,86,0.632,43,54,1.567,28,61,89,45,14,10,30,48,228,1,104,15600,3412,1445,1934,6712,5705,15562,1540,6631,2030,14064,14082,221.78568576640527,42.95365272024078,27.505858189697825,119.55242019454198,221.0392361695278,28.80508376727091,46.448189439115026,113.03676676957619,108.74891899682906,109.8193024233086,111.21993374621921,22.86699224360816,20.08666047663262,23.278195488721803,23.169993950393224,13.640190850406961,13.865667339290862,15.338282672643228,13.466801094627684,61.67644015177648,57.875980042765505,1,20,0,0,0,65.42360608254889,61.61934805467929,21
17698,0022101040,SAS,OKC,25,3221225519,47.0,92.0,0.6759999999999999,480,86,180,0.9630000000000001,32,76,0.8340000000000001,38,49,1.5739999999999998,25,70,95,55,21,3,29,36,242,1,94,14775,3422,1474,1746,6931,5595,15358,1535,6696,1786,13798,13807,214.03815152211877,42.5605344127208,25.32131951445336,121.81272065819611,222.4520557179709,25.8711620564668,45.84847690310277,111.27303900557222,102.76511251654654,111.71518264840184,110.73687306956906,22.355347749853888,20.205186662866915,23.27457424559307,22.573902657509702,12.201743106158021,13.11957640829534,12.92808219178082,12.943079864685982,64.22170594092267,57.59101471727344,1,2,0,0,0,55.799797091646944,63.142857142857146,21
17699,0022101041,UTA,CHI,26,3221225503,84.0,54.0,1.217,480,85,174,0.979,31,73,0.84,34,46,1.4649999999999999,15,69,84,48,18,8,28,40,235,1,89,15366,3167,1303,1741,6162,5621,14846,1321,6534,1616,13426,13408,228.91873650003146,42.2705233344272,25.942572560995977,112.65131369003298,221.43915186864342,24.098885465842216,40.42617782904734,116.02458402038675,112.89415247964472,109.79744936234059,111.64170250630283,23.151436874394577,19.119086460032626,20.375894988066825,20.050282840980515,13.596162494378655,12.34641006661732,11.522880720180046,12.576004745662168,55.29837251356239,57.35294117647059,1,15,0,0,0,56.598984771573605,60.58760300967395,21
